clade_name	ERR479322.txt_reads_count	ERR479324.txt_reads_count	ERR479392.txt_reads_count	ERR479150.txt_reads_count	ERR479158.txt_reads_count	ERR479268.txt_reads_count	ERR478996.txt_reads_count	ERR479052.txt_reads_count	ERR479404.txt_reads_count	ERR479321.txt_reads_count	ERR479205.txt_reads_count	ERR479195.txt_reads_count	ERR479325.txt_reads_count	ERR479393.txt_reads_count	ERR478974.txt_reads_count	ERR479082.txt_reads_count	ERR479102.txt_reads_count	ERR479326.txt_reads_count	ERR478992.txt_reads_count	ERR479034.txt_reads_count	ERR479033.txt_reads_count	ERR479381.txt_reads_count	ERR479288.txt_reads_count	ERR479064.txt_reads_count	ERR479408.txt_reads_count	ERR479265.txt_reads_count	ERR479129.txt_reads_count	ERR479203.txt_reads_count	ERR479130.txt_reads_count	ERR479413.txt_reads_count	ERR479287.txt_reads_count	ERR479297.txt_reads_count	ERR478964.txt_reads_count	ERR479206.txt_reads_count	ERR479204.txt_reads_count	ERR478975.txt_reads_count	ERR479323.txt_reads_count	ERR479414.txt_reads_count	ERR479091.txt_reads_count	ERR479379.txt_reads_count	ERR478960.txt_reads_count	ERR478997.txt_reads_count	ERR478990.txt_reads_count	ERR479263.txt_reads_count	ERR479109.txt_reads_count	ERR479017.txt_reads_count	ERR479394.txt_reads_count	ERR479272.txt_reads_count	ERR479159.txt_reads_count	ERR479003.txt_reads_count	ERR479016.txt_reads_count	ERR479045.txt_reads_count	ERR478959.txt_reads_count	ERR479289.txt_reads_count	ERR479264.txt_reads_count	ERR478962.txt_reads_count	ERR479341.txt_reads_count	ERR479267.txt_reads_count	ERR479134.txt_reads_count	ERR479157.txt_reads_count	ERR479000.txt_reads_count	ERR479401.txt_reads_count	ERR479110.txt_reads_count	ERR479274.txt_reads_count	ERR479378.txt_reads_count	ERR479275.txt_reads_count	ERR479063.txt_reads_count	ERR479197.txt_reads_count	ERR479099.txt_reads_count	ERR479043.txt_reads_count	ERR479286.txt_reads_count	ERR479296.txt_reads_count	ERR479198.txt_reads_count	ERR479342.txt_reads_count	ERR479294.txt_reads_count	ERR479131.txt_reads_count	ERR479135.txt_reads_count	ERR479196.txt_reads_count	ERR479133.txt_reads_count	ERR479081.txt_reads_count	ERR479014.txt_reads_count	ERR479079.txt_reads_count	ERR479015.txt_reads_count	ERR479035.txt_reads_count	ERR478995.txt_reads_count	ERR479167.txt_reads_count	ERR478965.txt_reads_count	ERR479271.txt_reads_count	ERR478966.txt_reads_count	ERR479269.txt_reads_count	ERR479403.txt_reads_count	ERR479152.txt_reads_count	ERR479036.txt_reads_count	ERR479080.txt_reads_count	ERR479168.txt_reads_count	ERR479108.txt_reads_count	ERR479339.txt_reads_count	ERR478991.txt_reads_count	ERR479391.txt_reads_count	ERR479047.txt_reads_count	ERR479320.txt_reads_count	ERR478961.txt_reads_count	ERR478958.txt_reads_count	ERR479107.txt_reads_count	ERR479048.txt_reads_count	ERR479092.txt_reads_count	ERR479319.txt_reads_count	ERR479041.txt_reads_count	ERR479001.txt_reads_count	ERR479160.txt_reads_count	ERR479046.txt_reads_count	ERR478963.txt_reads_count	ERR479101.txt_reads_count	ERR479405.txt_reads_count	ERR479340.txt_reads_count	ERR479402.txt_reads_count	ERR479380.txt_reads_count	ERR479407.txt_reads_count	ERR479050.txt_reads_count	ERR479270.txt_reads_count	ERR479295.txt_reads_count	ERR479002.txt_reads_count	ERR479273.txt_reads_count	ERR479132.txt_reads_count	ERR479042.txt_reads_count	ERR479153.txt_reads_count	ERR479128.txt_reads_count	ERR479051.txt_reads_count	ERR478967.txt_reads_count	ERR479406.txt_reads_count	ERR479100.txt_reads_count	ERR479266.txt_reads_count	ERR478993.txt_reads_count	ERR479049.txt_reads_count	ERR479044.txt_reads_count
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_johnsonii			34752.0				56308.0																																			53922.0																											68286.0																56438.0														37910.0																																71642.0				
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_avium			4518.0																																																																																																5290.0																																				
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_pasteurianus			344226.0																																																																																																335020.0																																				
k__Bacteria|p__Firmicutes|c__CFGB1473|o__OFGB1473|f__FGB1473|g__GGB3730|s__GGB3730_SGB5060			2220.0											27312.0								16970.0			23846.0					11842.0		11400.0						10986.0		15624.0					7974.0		26138.0			20202.0		5204.0							10222.0		20964.0		8824.0	13998.0	14916.0	15662.0						10040.0			11328.0		9754.0		8792.0																	6624.0			2500.0	6112.0	4212.0			7532.0	5094.0		4302.0		19692.0		5264.0			21674.0			15218.0	21914.0			10780.0	19320.0		8380.0						22934.0					
k__Bacteria|p__Firmicutes|c__CFGB76046|o__OFGB76046|f__FGB76046|g__GGB55957|s__GGB55957_SGB77276			2074.0																																							410.0																												158.0															104.0														2118.0																																				
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium_Marseille_Q3526			11842.0					1284.0					8526.0					10216.0																																																																																	11134.0																				1100.0									1912.0						2584.0	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_butyricum			20308.0	546.0	11192.0		18632.0					3162.0	8576.0				6992.0	14912.0	6444.0	3506.0	4144.0						2358.0		448.0													19574.0	7530.0						8276.0		764.0								57262.0	11042.0								2720.0	12884.0				4258.0			2652.0	52066.0	3520.0	57174.0		762.0			3954.0	20352.0		326.0					2176.0	3592.0					8890.0	26628.0											9068.0			5506.0											61580.0		756.0	2044.0				11718.0		9118.0		
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_fessum			3616.0	15942.0				42146.0	62780.0		84410.0	49622.0	10752.0	2592.0	5476.0	1570.0	84428.0	14718.0	118734.0			5648.0	30132.0	31738.0	3238.0	14232.0	57542.0	84856.0	59352.0	27176.0	33116.0	1916.0	52472.0	91748.0	83300.0	6738.0		22484.0	5736.0	7620.0	5544.0		119524.0	15288.0	1810.0		3594.0	21568.0		14458.0		85798.0	4546.0	25614.0	14534.0	45286.0		7806.0			13742.0	66834.0	1568.0	60.0	6150.0		21860.0	48234.0		29966.0	28908.0	2750.0	51012.0		3038.0	57272.0	288.0	51496.0	58.0	2570.0		1262.0				10368.0	51086.0	24102.0	50456.0	5582.0	68836.0	16930.0		1666.0	7356.0	1934.0	3860.0	117104.0	4180.0	85386.0	18950.0	4476.0	4278.0	1418.0	87408.0	5428.0	23552.0	2822.0	13986.0		88304.0	40956.0	89686.0	3372.0	2936.0	59862.0	6608.0	3680.0	45536.0	26044.0	3400.0	14360.0	28040.0	292.0	3322.0	17786.0	57768.0	43140.0	52388.0	2108.0		15662.0	120262.0	44094.0	27596.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Lactonifactor|s__Lactonifactor_sp_BIOML_A6			1922.0		7318.0																												238.0													974.0			4890.0		1214.0									5862.0										21990.0											1504.0								748.0										1942.0											6024.0																									19258.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis|g__Mogibacterium|s__Mogibacterium_sp_NSJ_24			6616.0					276.0					3080.0					4176.0									210.0		1020.0																	1418.0					1226.0	2800.0					1976.0					242.0								646.0				2768.0		684.0				924.0	398.0		1154.0																6126.0	2096.0					2240.0						2392.0								830.0								528.0	828.0						1108.0	914.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Clostridiales_bacterium_Choco116			656.0				41856.0																																			34414.0				33838.0	252.0				31784.0																			4790.0											31260.0		34272.0		40652.0														134.0																																				3772.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_caccae			10908.0		32910.0								912.0					2370.0		2824.0	1836.0																												31220.0											35070.0																								2472.0									3462.0						9712.0											35854.0																									
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_hansenii			16152.0		238418.0		15740.0						85828.0				28892.0	112210.0																								15792.0							244744.0											242346.0																									17916.0														17778.0											233774.0			27694.0																						
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_MSK_20_85			36618.0		529262.0			15076.0			35520.0	155010.0			265618.0	440666.0	477760.0		27996.0			151418.0	6728.0		3002.0			40024.0			5910.0	154072.0	185782.0	39430.0	38912.0	251336.0			8390.0	142734.0	828148.0		25188.0		5218.0			15406.0	524482.0	347666.0		69408.0	832980.0	5224.0			36154.0		4168.0	522916.0	353412.0		7960.0	44678.0	147138.0	47554.0		162132.0		12744.0	5262.0	131770.0	153886.0	37220.0	139192.0		3580.0	148534.0	5286.0	452200.0		446388.0				28666.0	191314.0	15428.0	196206.0					461100.0	18386.0	4572.0	9062.0	19928.0	37514.0	71358.0	1772.0	842218.0	838794.0	6860.0	69756.0	7490.0	2856.0	6120.0	348278.0	526122.0	73962.0		460184.0	2552.0	8276.0		146196.0	2464.0	13800.0	18310.0	149608.0	346892.0	15006.0	3478.0	9400.0			11886.0	200406.0	1440.0			23036.0	15198.0	14878.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes			208214.0	182056.0		2450.0		24478.0	281754.0		112368.0	123072.0	154690.0	72878.0	91766.0	70656.0	3150214.0	207760.0	263926.0			159622.0	131558.0	150130.0	164310.0	63518.0	39980.0	120288.0	39412.0	43778.0	136576.0	66276.0	100490.0	114246.0	120734.0	86750.0		41224.0	29968.0	157658.0	457020.0		267656.0	57760.0	118370.0	163136.0	71568.0	94264.0		85940.0	168156.0	7522.0	474406.0	126254.0	60198.0	68124.0	60826.0	33948.0	1652.0		85348.0	299580.0	120096.0	45332.0	163894.0	44186.0	106904.0	132690.0	38482.0	79072.0	130110.0	70364.0	123922.0	64196.0	69780.0	39520.0	1344.0	123376.0	2548.0	70124.0	174562.0	62570.0	167630.0			49670.0	109608.0	103224.0	101038.0	29248.0	290556.0	179328.0		68110.0	39146.0	115346.0	46084.0	257638.0	206566.0	9054.0	31434.0	472678.0	448290.0	126160.0	10310.0	30962.0	35570.0	41926.0	90952.0		11582.0	59108.0	3145236.0	165538.0	37716.0	260208.0	165686.0	154538.0	29210.0	104494.0	69956.0	91932.0	98286.0	3110.0	53964.0	172454.0	42614.0	27708.0	99446.0	162656.0	36314.0	59780.0	257534.0	26436.0	72630.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_aldenensis			602.0		234468.0		50208.0		4210.0		5850.0		7200.0					12254.0	736.0	19300.0	23342.0							8532.0						6740.0	5596.0							43552.0	438.0						240944.0											238878.0		2442.0							32694.0															18900.0	53452.0						2962.0		19438.0					1840.0												243010.0						5422.0															32046.0		1302.0		
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_SGB48424			2658.0					9748.0					17438.0		406.0			26586.0	1556.0								1986.0		1182.0							336.0					262.0		1536.0																																	3198.0																						1536.0	3576.0																				8456.0								2112.0	8178.0					1470.0	9020.0	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__Ruminococcus_lactaris			14742.0			6408.0					270286.0	136970.0	506564.0		46934.0		240360.0	674812.0				52.0		265340.0	111544.0	40176.0	11024.0	270822.0	12516.0	58568.0		41188.0		265286.0	262996.0	43856.0		54892.0	58836.0		64164.0			42714.0		311854.0		6696.0			317122.0		63928.0		43674.0	37530.0		55802.0						20068.0		21548.0	196956.0	132552.0		3992.0		43272.0	136380.0		41468.0	13082.0		138088.0			314632.0		311244.0			23770.0		6918.0		47000.0					16546.0		31994.0		15194.0			63118.0	61974.0			48192.0						33976.0	244378.0	110538.0	26904.0			116234.0		8052.0	43422.0		6262.0				11018.0			112312.0		42764.0			3290.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Tyzzerella|s__Tyzzerella_nexilis			58612.0																	99690.0	111224.0																											50088.0																																				109478.0				55632.0					111078.0						55074.0		1874.0						2684.0													52498.0			56478.0												
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Erysipelatoclostridium_ramosum			137728.0		220746.0		9380.0					470.0	123594.0					163832.0		19472.0	19578.0																					11214.0				1442.0		13920.0	225122.0		2704.0									225276.0				75644.0		74004.0		188.0	4384.0				1502.0					284.0			1664.0		2630.0	18380.0	10206.0			15064.0					18880.0						128844.0											225260.0									192.0	12244.0			13426.0								3334.0				
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Massilimicrobiota|s__Massilimicrobiota_timonensis			2644.0										63690.0					83064.0																												5452.0					4666.0																														6726.0		4600.0																2198.0				516.0																																
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Acidaminococcus|s__Acidaminococcus_intestini			16244.0														64482.0		46694.0																								47990.0									116018.0																																														44412.0	14318.0	114804.0					111548.0		208.0				117884.0		67252.0																				43162.0		
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_succinatutens			6294.0				133390.0	158680.0									43664.0						82038.0		12516.0	169908.0				52798.0	80792.0	62380.0						47498.0			162970.0	129554.0		167264.0	41740.0			82602.0		97938.0		69850.0	167938.0	82032.0	169074.0	40186.0					100616.0		41610.0							298188.0	82566.0	59508.0			57590.0										134338.0	59778.0		95808.0							41356.0	36726.0			4194.0	71596.0	51300.0	166592.0	169510.0	43890.0	71260.0		60812.0		92352.0		70012.0	39718.0	44204.0	14580.0				13442.0	157556.0	89258.0	61076.0	98280.0	94950.0					159674.0		10652.0		171622.0		163146.0	266988.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Megasphaera|s__Megasphaera_sp_NM10			17718.0																																																	120.0																																															19508.0						238.0						232.0																								
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Methylobacteriaceae|g__Methylobacterium|s__Methylobacterium_SGB15164			7102.0				8036.0	2524.0			2064.0		48204.0		3542.0			73356.0					3082.0		670.0		11516.0	2364.0	9234.0		3048.0			1996.0	3976.0	2592.0						10996.0				28284.0		28868.0			27178.0		74.0	3136.0									216.0						35318.0		2010.0					9932.0					26166.0		28806.0		10184.0			35232.0										146.0	7816.0															1154.0				1684.0	2602.0	34496.0			36362.0				8870.0	3492.0		2090.0	30866.0		294.0	2604.0	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_wadsworthensis			1986.0				74748.0																			21748.0						20720.0	238262.0									72846.0		19268.0				172388.0		8946.0		16082.0			20896.0			6448.0			9758.0								110514.0			19988.0			20638.0										75210.0	768.0	253132.0	197850.0	243902.0	4162.0					162.0		21294.0		1552.0	15960.0					15800.0			1730.0	8486.0		17120.0				17844.0					193718.0	22080.0	7832.0	188634.0		2428.0				247602.0		103346.0	22486.0			
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_ICM47				152.0	1002.0								610.0		2380.0		26758.0	600.0		996.0	100.0		1042.0	2284.0	258.0			602.0			1872.0	198.0	2800.0	546.0		1974.0					540.0	48.0							1132.0				352.0	1106.0						1544.0							852.0				2020.0													582.0			2834.0		1982.0			730.0	474.0									750.0	752.0							1164.0			29282.0	706.0				1320.0							568.0				3246.0	530.0					
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_adolescentis				258602.0					290.0					5544.0			755554.0		37382.0		164.0	440888.0		57832.0	80428.0		628152.0		613468.0			35134.0	163860.0							438504.0			37924.0				4930.0			247724.0		10758.0					21186.0		272592.0		253928.0	42.0		48946.0	462492.0	47498.0	36532.0			723124.0		34002.0		21182.0	33070.0	612252.0	277236.0		269562.0					350.0		3472.0	175254.0		162930.0		708.0	256616.0			1890.0		2042.0	37788.0		9676.0					10488.0			104248.0	245134.0		12334.0		768154.0	82808.0	2292.0	202.0	444990.0	80414.0			33162.0	246166.0		281872.0	156504.0	258844.0	601540.0		165900.0	84026.0			36302.0		659116.0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_catenulatum				184744.0		1984.0	352628.0		1764.0			220.0	2570.0	17674.0		509438.0		4518.0	56880.0			9954.0	346.0		143646.0						110.0								1532.0	10644.0		349106.0	55038.0				16304.0							328.0				22432.0				1654.0		34830.0	8184.0	33322.0		110.0	54676.0								232.0	108.0	236.0	528522.0		515684.0			363896.0					16492.0	1758.0	184388.0		526318.0				56362.0								1006.0								148542.0		1098.0	9062.0	143630.0						118.0		183258.0				141422.0	53350.0		56944.0		
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudocatenulatum				78.0					313260.0			774224.0		4304.0	49352.0								26638.0				166940.0		159710.0		25654.0					43748.0											4014.0							24276.0								350010.0		4256.0		4144.0		750792.0			24310.0		759076.0			168098.0		751084.0													322792.0	156.0																								290134.0										156.0	159188.0								
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens				32892.0		1894.0	229688.0	65082.0	218330.0		125338.0			6698.0			550460.0		79624.0			27336.0			127970.0	30946.0		136180.0		960.0		75138.0	136374.0	136096.0	133034.0			968.0		24524.0		210796.0	82514.0	29086.0			5572.0			28012.0		90472.0			31380.0		18228.0	25704.0	96396.0		26366.0	233714.0		17922.0	23290.0	17530.0			135366.0	47718.0		79514.0		19080.0	71874.0		99068.0		108138.0						227426.0	2174.0	141278.0		136720.0	16890.0	219886.0	34116.0			1358.0			78886.0		101726.0					104356.0			158956.0	24958.0		98104.0		549552.0	127526.0		193282.0	24600.0	128032.0	64894.0		76014.0	24050.0		105912.0	243580.0	33974.0		67664.0	132416.0	119176.0	124408.0	32468.0	77850.0	66472.0	40714.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia|s__Adlercreutzia_equolifaciens				26908.0			904.0	31214.0			41888.0					129120.0	36106.0		13542.0				1418.0	5452.0	22916.0		100508.0	54878.0	102878.0					40764.0	46748.0						18358.0	1492.0	12392.0		98214.0	7894.0		52992.0			8782.0		17784.0	774.0			10938.0						102828.0	8012.0		16650.0	4562.0			39698.0	210.0			10076.0		91712.0				119320.0	8980.0	98784.0	10752.0		1478.0			68008.0				25784.0		86324.0		77516.0		13342.0				26708.0	16832.0	100090.0									35372.0	23896.0				23382.0	35782.0	49412.0			74306.0			33314.0	97054.0	26402.0		26738.0			14294.0	27382.0	44874.0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_pamelaeae				110.0			2662.0	16110.0	622.0		3156.0					5096.0	4380.0			774.0	1052.0						11842.0	4482.0	9674.0				10498.0	4568.0	5240.0							2492.0			7126.0	2198.0					774.0											106.0	7982.0							34342.0						10744.0				3174.0	1898.0	3584.0	1766.0	982.0	3874.0		8460.0		10946.0		208.0	1534.0	1070.0	3548.0		6732.0								9070.0									4146.0			912.0			17934.0								8794.0	16448.0	9690.0					15220.0	28806.0
k__Bacteria|p__Bacteria_unclassified|c__CFGB76763|o__OFGB76763|f__FGB76763|g__GGB79973|s__GGB79973_SGB14342				3428.0																																																																																								4226.0																																		4002.0									
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_bouchesdurhonensis				2020.0																																																																																								1532.0																																		2448.0									
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_salyersiae				11476.0			101258.0		43680.0								36874.0		213036.0	298772.0	313634.0																		15312.0			93644.0	213598.0																			42072.0																						307234.0	98280.0						48394.0	9870.0	301706.0				65214.0	206092.0								14416.0							36666.0		52720.0	33306.0										10860.0							195158.0		
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercoris				208688.0		82.0	17368.0							6308.0	250336.0					309792.0	318636.0		204654.0		4112.0					407356.0	210956.0	208464.0				224006.0		387316.0	15128.0			18382.0					7938.0			165664.0		2852.0		213546.0				16616.0	2110.0		168554.0			29302.0		32406.0					205742.0	219548.0			220290.0		1520.0		1626.0					321140.0	21220.0	27208.0				14000.0		216044.0	322376.0		21578.0					1862.0	26682.0				2464.0	10668.0	30534.0	62976.0	153724.0		2098.0			5670.0				4524.0			227624.0	161152.0		1472.0	89014.0	212248.0				4034.0					
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola_dorei				90816.0				1486294.0	616450.0		131648.0	396950.0	537468.0	55300.0		55946.0		690094.0	535168.0				79624.0	1570410.0	83666.0			138554.0		367502.0	81000.0	47234.0	138230.0	139592.0	140786.0			375068.0	46818.0				551752.0		342.0		48916.0	3571616.0		86292.0		63850.0		74798.0		17144.0	141158.0	13680.0			89604.0	614866.0		111248.0		118958.0	1176856.0	382264.0	2546702.0	676.0	78090.0	43894.0	381514.0	158782.0	46172.0			382464.0		59490.0		56344.0				306436.0	144516.0	3916260.0	141660.0	15286.0	622840.0	88906.0		61016.0	241380.0	1010.0	336070.0	540580.0		61606.0	2778.0				55700.0	38442.0	4000.0	65372.0	86230.0		66494.0	16622.0		78600.0	296228.0	569920.0		87646.0	1525118.0	3861910.0	50620.0	80562.0	3939810.0		80766.0	92984.0		1571800.0	134998.0	86380.0	2488806.0		541616.0	1532588.0	920.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter_secundus				51792.0				67894.0						17168.0	2428.0		2222.0																			4358.0			15360.0								17142.0																							15948.0											270.0					2382.0						45516.0			1614.0		13998.0									11884.0							1112.0		12688.0				62890.0							43518.0		73316.0						68872.0	15278.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_communis				23168.0			29362.0	9222.0			18702.0	8224.0	33330.0	434.0	3350.0	2846.0	5088.0	50926.0	4460.0	8482.0	8388.0		26274.0	26372.0	1000.0	6490.0		19984.0		492.0	29770.0		47348.0	20278.0	18748.0	3190.0		310.0			30366.0	26060.0	5922.0	5120.0		15600.0	786.0	21012.0		69224.0	18394.0	2246.0	30204.0	28916.0	6844.0			6658.0			69552.0			1492.0		1144.0	15274.0	6136.0		27160.0	31344.0		6916.0					6448.0		3406.0	16932.0	2478.0	19492.0	10548.0	28872.0	5366.0	45956.0	25750.0	50178.0	4458.0		22516.0	7776.0	1844.0	3606.0		716.0	4002.0		2284.0		29474.0	32212.0		1962.0			5352.0	64948.0		2712.0		5330.0	584.0	378.0			1112.0	9364.0	24144.0		70272.0	25934.0		9264.0	21240.0		10222.0	49112.0	386.0		6818.0	5492.0	9556.0	22074.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_ihumii				11352.0				21162.0			15004.0				10888.0				19220.0							1896.0		14758.0					774.0	14980.0	15898.0	7036.0						360.0	19094.0	1300.0		38130.0				4402.0	36918.0	5488.0			2104.0		364.0				4386.0								1966.0												39174.0		39182.0			1498.0	908.0		624.0			12498.0			216.0			20820.0		3810.0					4042.0				3688.0		3898.0								21910.0			2316.0				12932.0		26192.0	558.0		2086.0	1686.0	15408.0	23384.0	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_indistinctus				7782.0			5912.0	10272.0			9868.0							1440.0	18640.0	2502.0	4346.0					5950.0		9214.0					13814.0	8708.0	9196.0							4576.0	19950.0	5948.0				6046.0		1206.0		3182.0			7676.0		916.0		223698.0		1766.0			3164.0		3990.0								300.0			229092.0		218740.0					3970.0	6676.0	8766.0	14996.0	8546.0	13096.0			5958.0	4126.0		5802.0			17996.0		4728.0					4368.0			8980.0	1696.0		3504.0								9642.0	6380.0		1864.0	9010.0	219860.0	11076.0	7666.0		11442.0	12260.0			7084.0	19658.0	10236.0	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii				71806.0	60354.0	874.0	43740.0	52782.0			50944.0		34958.0	780.0	16350.0	1312.0	13776.0	47910.0	32916.0	71902.0	75246.0	1072.0	27186.0	4510.0	9222.0	68108.0		52902.0		1104.0	28356.0	4704.0	69832.0	54090.0	52588.0	15548.0		182.0	2270.0	312.0	131036.0	49326.0	36576.0	73868.0	17264.0	18418.0	1396.0	98952.0	52798.0	31688.0	20990.0	65434.0	139400.0	26222.0	68784.0		5080.0	17566.0	18088.0	56288.0	32694.0		17332.0	794.0	1118.0	1454.0	3500.0			69190.0	30034.0	3330.0		5226.0	3120.0		17350.0		15340.0	252.0	21886.0	64.0	21856.0	72238.0	48964.0	3416.0	68814.0	116016.0	65824.0	15672.0		68378.0	70886.0	184.0	1922.0	15852.0	4950.0	30854.0		71832.0		134232.0	136030.0	17976.0	65730.0	2412.0			33432.0	57792.0	65946.0		14212.0	9332.0	5334.0		440.0	10022.0	48654.0	109672.0	5356.0	30512.0	120860.0	17396.0		72888.0		50518.0	67142.0	8848.0		71138.0	35682.0	49720.0	63052.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_AF17_16				14576.0				47232.0							2506.0				9856.0																	1612.0							9624.0							6936.0		14130.0									3652.0																															14320.0						8018.0		16258.0					14300.0				4986.0		14944.0								45692.0			4640.0				14024.0		48504.0					8056.0	44130.0	
